-0.3	7	11.1860377478896
-0.3	7.1	11.0860377478896
-0.3	7.199999999999999	10.9860377478896
-0.3	7.299999999999999	10.8860377478896
-0.3	7.399999999999999	10.786037747889601
-0.3	7.499999999999998	10.686037747889602
-0.3	7.599999999999998	10.586037747889602
-0.3	7.6999999999999975	10.486037747889602
-0.3	7.799999999999997	10.386037747889603
-0.3	7.899999999999997	10.286037747889603
-0.3	7.9999999999999964	10.186037747889603
-0.3	8.099999999999996	10.086037747889604
-0.3	8.199999999999996	9.986037747889604
-0.3	8.299999999999995	9.886037747889604
-0.3	8.399999999999995	9.786037747889605
-0.3	8.499999999999995	9.686037747889605
-0.3	8.599999999999994	9.586037747889605
-0.3	8.699999999999994	9.486037747889606
-0.3	8.799999999999994	9.386037747889606
-0.3	8.899999999999993	9.286037747889607
-0.3	8.999999999999993	9.186037747889607
-0.3	9.099999999999993	9.086037747889607
-0.3	9.199999999999992	8.986037747889608
-0.3	9.299999999999992	8.886037747889608
-0.3	9.399999999999991	8.786037747889608
-0.3	9.499999999999991	8.686037747889609
-0.3	9.59999999999999	8.586037747889609
-0.3	9.69999999999999	8.48603774788961
-0.3	9.79999999999999	8.38603774788961
-0.3	9.89999999999999	8.28603774788961
-0.3	9.99999999999999	8.18603774788961
-0.3	10.099999999999989	8.08603774788961
-0.3	10.199999999999989	7.986037747889611
-0.3	10.299999999999988	7.8860377478896115
-0.3	10.399999999999988	7.786037747889612
-0.3	10.499999999999988	7.686037747889612
-0.3	10.599999999999987	7.586037747889613
-0.3	10.699999999999987	7.486037747889613
-0.3	10.799999999999986	7.386037747889613
-0.3	10.899999999999986	7.286037747889614
-0.3	10.999999999999986	7.186037747889614
-0.3	11.099999999999985	7.086037747889614
-0.3	11.199999999999985	6.986037747889615
-0.3	11.299999999999985	6.886037747889615
-0.3	11.399999999999984	6.7860377478896154
-0.3	11.499999999999984	6.686037747889616
-0.3	11.599999999999984	6.586037747889616
-0.3	11.699999999999983	6.4860377478896165
-0.3	11.799999999999983	6.386037747889617
-0.3	11.899999999999983	6.286037747889617
-0.3	11.999999999999982	6.186037747889618
-0.3	12.099999999999982	6.086037747889618
-0.3	12.199999999999982	5.986037747889618
-0.3	12.299999999999981	5.886037747889619
-0.3	12.39999999999998	5.786037747889619
-0.3	12.49999999999998	5.686037747889619
-0.3	12.59999999999998	5.58603774788962
-0.3	12.69999999999998	5.48603774788962
-0.3	12.79999999999998	5.38603774788962
-0.3	12.899999999999979	5.286037747889621
-0.3	12.999999999999979	5.186037747889621
-0.3	13.099999999999978	5.0860377478896215
-0.3	13.199999999999978	4.986037747889622
-0.3	13.299999999999978	4.886037747889622
-0.3	13.399999999999977	4.7860377478896226
-0.3	13.499999999999977	4.686037747889623
-0.3	13.599999999999977	4.586037747889623
-0.3	13.699999999999976	4.486037747889624
-0.3	13.799999999999976	4.386037747889624
-0.3	13.899999999999975	4.286037747889624
-0.3	13.999999999999975	4.186037747889625
-0.3	14.099999999999975	4.086037747889625
-0.3	14.199999999999974	3.986037747889625
-0.3	14.299999999999974	3.8860377478896253
-0.3	14.399999999999974	3.7860377478896257
-0.3	14.499999999999973	3.686037747889626
-0.3	14.599999999999973	3.5860377478896264
-0.3	14.699999999999973	3.4860377478896267
-0.3	14.799999999999972	3.386037747889627
-0.3	14.899999999999972	3.2860377478896274
-0.3	14.999999999999972	3.1860377478896282
-0.3	15.099999999999971	3.086037747889628
-0.3	15.19999999999997	2.9860377478896285
-0.3	15.29999999999997	2.886037747889629
-0.3	15.39999999999997	2.786037747889629
-0.3	15.49999999999997	2.6860377478896296
-0.3	15.59999999999997	2.58603774788963
-0.3	15.699999999999969	2.4860377478896307
